Index,Date,Tenbin,Minute,Hits,Misses
2799,2024-05-18,1220,4,1893,0
2800,2024-05-18,1220,5,3614,0
2801,2024-05-18,1220,6,4515,0
2802,2024-05-18,1220,7,1944,0
2803,2024-05-18,1220,8,2193,0
2804,2024-05-18,1220,9,2533,0
2805,2024-05-18,1230,0,1675,207339
2806,2024-05-18,1230,1,4755,0
2807,2024-05-18,1230,2,60911,571557
2808,2024-05-18,1230,3,42232,2129844
2809,2024-05-18,1230,4,44395,1359910
2810,2024-05-18,1230,5,39748,605934
2811,2024-05-18,1230,6,5698,0
2812,2024-05-18,1230,7,13369,0
2813,2024-05-18,1230,8,61098,243045
2814,2024-05-18,1230,9,37182,136139
2815,2024-05-18,1240,0,43633,1350377
2816,2024-05-18,1240,1,40987,2256438
2817,2024-05-18,1240,2,44884,1730875
2818,2024-05-18,1240,3,16465,0
2819,2024-05-18,1240,4,2477,0
2820,2024-05-18,1240,5,2505,0
2821,2024-05-18,1240,6,2833,0
2822,2024-05-18,1240,7,2008,0
2823,2024-05-18,1240,8,1926,0
2824,2024-05-18,1240,9,1684,0
2825,2024-05-18,1250,0,1683,0
2826,2024-05-18,1250,1,1518,0
2827,2024-05-18,1250,2,1433,0
2828,2024-05-18,1250,3,2186,0
2829,2024-05-18,1250,4,1677,0
2830,2024-05-18,1250,5,1577,0
2831,2024-05-18,1250,6,1381,0
2832,2024-05-18,1250,7,1631,0
2833,2024-05-18,1250,8,1598,0
2834,2024-05-18,1250,9,1531,0
2835,2024-05-18,1300,0,1482,0
2836,2024-05-18,1300,1,1679,0
2837,2024-05-18,1300,2,1721,0
2838,2024-05-18,1300,3,1613,0
2839,2024-05-18,1300,4,1594,0
2840,2024-05-18,1300,5,1503,0
2841,2024-05-18,1300,6,1686,0
2842,2024-05-18,1300,7,1690,0
2843,2024-05-18,1300,8,1673,0
2844,2024-05-18,1300,9,1549,0
2845,2024-05-18,1310,0,1542,0
2846,2024-05-18,1310,1,1973,0
2847,2024-05-18,1310,2,1556,0
2848,2024-05-18,1310,3,1481,0
2849,2024-05-18,1310,4,2021,0
2850,2024-05-18,1310,5,57768,187564
2851,2024-05-18,1310,6,43618,1764787
2852,2024-05-18,1310,7,45166,1174722
2853,2024-05-18,1310,8,45141,635981
2854,2024-05-18,1310,9,44475,298328
2855,2024-05-18,1320,0,46990,243453
2856,2024-05-18,1320,1,46058,341728
2857,2024-05-18,1320,2,40568,300901
2858,2024-05-18,1320,3,50504,309163
2859,2024-05-18,1320,4,39402,1720426
2860,2024-05-18,1320,5,44722,1177562
2861,2024-05-18,1320,6,45285,509502
2862,2024-05-18,1320,7,45183,588292
2863,2024-05-18,1320,8,26250,31452
2864,2024-05-18,1320,9,2897,0
2865,2024-05-18,1330,0,1761,0
2866,2024-05-18,1330,1,2225,0
2867,2024-05-18,1330,2,2843,0
2868,2024-05-18,1330,3,2608,0
2869,2024-05-18,1330,4,2315,0
2870,2024-05-18,1330,5,2679,0
2871,2024-05-18,1330,6,3565,0
2872,2024-05-18,1330,7,3797,0
2873,2024-05-18,1330,8,3554,0
2874,2024-05-18,1330,9,3071,0
2875,2024-05-18,1340,0,2755,0
2876,2024-05-18,1340,1,2736,0
2877,2024-05-18,1340,2,2802,0
2878,2024-05-18,1340,3,3102,0
2879,2024-05-18,1340,4,1971,0
2880,2024-05-18,1340,5,1629,0
2881,2024-05-18,1340,6,1713,0
2882,2024-05-18,1340,7,1722,0
2883,2024-05-18,1340,8,1679,0
2884,2024-05-18,1340,9,1704,0
2885,2024-05-18,1350,0,1723,0
2886,2024-05-18,1350,1,1673,0
2887,2024-05-18,1350,2,1769,0
2888,2024-05-18,1350,3,1644,0
2889,2024-05-18,1350,4,1642,0
2890,2024-05-18,1350,5,1777,0
2891,2024-05-18,1350,6,1549,0
2892,2024-05-18,1350,7,1756,0
2893,2024-05-18,1350,8,1721,0
2894,2024-05-18,1350,9,1681,0
2895,2024-05-18,1400,0,1719,0
2896,2024-05-18,1400,1,1734,0
2897,2024-05-18,1400,2,1859,0
2898,2024-05-18,1400,3,2641,0
2899,2024-05-18,1400,4,2649,0
2900,2024-05-18,1400,5,2551,0
2901,2024-05-18,1400,6,2589,0
2902,2024-05-18,1400,7,3510,0
2903,2024-05-18,1400,8,3462,0
2904,2024-05-18,1400,9,3295,0
2905,2024-05-18,1410,0,2711,0
2906,2024-05-18,1410,1,2761,0
2907,2024-05-18,1410,2,2886,0
2908,2024-05-18,1410,3,2907,0
2909,2024-05-18,1410,4,2952,0
2910,2024-05-18,1410,5,3422,0
2911,2024-05-18,1410,6,3417,0
2912,2024-05-18,1410,7,3268,0
2913,2024-05-18,1410,8,3352,0
2914,2024-05-18,1410,9,3474,0
2915,2024-05-18,1420,0,3195,154188
2916,2024-05-18,1420,1,3549,0
2917,2024-05-18,1420,2,2733,0
2918,2024-05-18,1420,3,2793,0
2919,2024-05-18,1420,4,57440,779919
2920,2024-05-18,1420,5,41941,2000218
2921,2024-05-18,1420,6,41151,2474192
2922,2024-05-18,1420,7,47061,1081534
2923,2024-05-18,1420,8,44261,134847
2924,2024-05-18,1420,9,16781,0
2925,2024-05-18,1430,0,7378,2949
2926,2024-05-18,1430,1,5746,0
2927,2024-05-18,1430,2,53357,655666
2928,2024-05-18,1430,3,42911,1505645
2929,2024-05-18,1430,4,44954,1469536
2930,2024-05-18,1430,5,44521,1913661
2931,2024-05-18,1430,6,45134,1011622
2932,2024-05-18,1430,7,36580,364635
2933,2024-05-18,1430,8,2678,0
2934,2024-05-18,1430,9,1917,0
2935,2024-05-18,1440,0,2035,0
2936,2024-05-18,1440,1,2892,0
2937,2024-05-18,1440,2,2839,0
2938,2024-05-18,1440,3,2956,0
2939,2024-05-18,1440,4,2826,0
2940,2024-05-18,1440,5,2824,0
2941,2024-05-18,1440,6,4745,0
2942,2024-05-18,1440,7,2552,0
2943,2024-05-18,1440,8,2344,0
2944,2024-05-18,1440,9,2296,0
2945,2024-05-18,1450,0,2201,0
2946,2024-05-18,1450,1,2279,0
2947,2024-05-18,1450,2,2137,0
2948,2024-05-18,1450,3,1871,0
2949,2024-05-18,1450,4,1884,0
2950,2024-05-18,1450,5,1963,0
2951,2024-05-18,1450,6,2195,0
2952,2024-05-18,1450,7,2003,0
2953,2024-05-18,1450,8,2187,0
2954,2024-05-18,1450,9,2277,0
2955,2024-05-18,1500,0,2462,0
2956,2024-05-18,1500,1,2251,0
2957,2024-05-18,1500,2,2380,0
2958,2024-05-18,1500,3,2530,0
2959,2024-05-18,1500,4,2499,0
2960,2024-05-18,1500,5,2426,0
2961,2024-05-18,1500,6,3053,0
2962,2024-05-18,1500,7,2328,0
2963,2024-05-18,1500,8,2389,0
2964,2024-05-18,1500,9,2277,0
2965,2024-05-18,1510,0,2061,10184
2966,2024-05-18,1510,1,2500,0
2967,2024-05-18,1510,2,13292,0
2968,2024-05-18,1510,3,59519,1097821
2969,2024-05-18,1510,4,43863,1850952
2970,2024-05-18,1510,5,45724,787903
2971,2024-05-18,1510,6,46247,389911
2972,2024-05-18,1510,7,12157,37
2973,2024-05-18,1510,8,5545,0
2974,2024-05-18,1510,9,54387,1631038
2975,2024-05-18,1520,0,42161,354650
2976,2024-05-18,1520,1,47591,778389
2977,2024-05-18,1520,2,43990,276488
2978,2024-05-18,1520,3,22242,308282
2979,2024-05-18,1520,4,3431,0
2980,2024-05-18,1520,5,2430,0
2981,2024-05-18,1520,6,2218,0
2982,2024-05-18,1520,7,2620,0
2983,2024-05-18,1520,8,2439,0
2984,2024-05-18,1520,9,2279,0
2985,2024-05-18,1530,0,2591,0
2986,2024-05-18,1530,1,2458,0
2987,2024-05-18,1530,2,2846,0
2988,2024-05-18,1530,3,2600,0
2989,2024-05-18,1530,4,2662,0
2990,2024-05-18,1530,5,2846,0
2991,2024-05-18,1530,6,2436,0
2992,2024-05-18,1530,7,2129,0
2993,2024-05-18,1530,8,2483,0
2994,2024-05-18,1530,9,2316,0
2995,2024-05-18,1540,0,2582,0
2996,2024-05-18,1540,1,2568,0
2997,2024-05-18,1540,2,2272,0
2998,2024-05-18,1540,3,2722,0
2999,2024-05-18,1540,4,2435,0
3000,2024-05-18,1540,5,2514,0
3001,2024-05-18,1540,6,3008,0
3002,2024-05-18,1540,7,2682,0
3003,2024-05-18,1540,8,2734,0
3004,2024-05-18,1540,9,2678,0
3005,2024-05-18,1550,0,2634,0
3006,2024-05-18,1550,1,2657,0
3007,2024-05-18,1550,2,2640,0
3008,2024-05-18,1550,3,2758,0
3009,2024-05-18,1550,4,3208,0
3010,2024-05-18,1550,5,36549,375024
3011,2024-05-18,1550,6,50056,642199
3012,2024-05-18,1550,7,45210,250874
3013,2024-05-18,1550,8,44469,1105333
3014,2024-05-18,1550,9,35950,31322
3015,2024-05-18,1600,0,47304,244485
3016,2024-05-18,1600,1,44179,268061
3017,2024-05-18,1600,2,42110,1372367
3018,2024-05-18,1600,3,46359,1808983
3019,2024-05-18,1600,4,41535,1399181
3020,2024-05-18,1600,5,30798,73594
3021,2024-05-18,1600,6,3829,0
3022,2024-05-18,1600,7,2639,0
3023,2024-05-18,1600,8,2730,0
3024,2024-05-18,1600,9,2496,0
3025,2024-05-18,1610,0,2359,0
3026,2024-05-18,1610,1,2352,0
3027,2024-05-18,1610,2,2401,0
3028,2024-05-18,1610,3,2127,0
3029,2024-05-18,1610,4,1857,0
3030,2024-05-18,1610,5,1953,0
3031,2024-05-18,1610,6,2396,0
3032,2024-05-18,1610,7,2350,0
3033,2024-05-18,1610,8,2320,0
3034,2024-05-18,1610,9,2340,0
3035,2024-05-18,1620,0,2401,0
3036,2024-05-18,1620,1,2414,0
3037,2024-05-18,1620,2,2363,0
3038,2024-05-18,1620,3,2408,0
3039,2024-05-18,1620,4,2266,0
3040,2024-05-18,1620,5,2279,0
3041,2024-05-18,1620,6,2257,0
3042,2024-05-18,1620,7,2269,0
3043,2024-05-18,1620,8,2278,0
3044,2024-05-18,1620,9,2231,0
3045,2024-05-18,1630,0,2226,0
3046,2024-05-18,1630,1,2308,0
3047,2024-05-18,1630,2,2135,0
3048,2024-05-18,1630,3,2155,0
3049,2024-05-18,1630,4,2406,0
3050,2024-05-18,1630,5,2270,0
3051,2024-05-18,1630,6,2382,0
3052,2024-05-18,1630,7,2336,0
3053,2024-05-18,1630,8,2474,0
3054,2024-05-18,1630,9,2399,0
3055,2024-05-18,1640,0,2335,0
3056,2024-05-18,1640,1,2328,0
3057,2024-05-18,1640,2,2406,0
3058,2024-05-18,1640,3,2523,0
3059,2024-05-18,1640,4,2642,0
3060,2024-05-18,1640,5,2602,0
3061,2024-05-18,1640,6,2467,0
3062,2024-05-18,1640,7,2478,0
3063,2024-05-18,1640,8,2673,0
3064,2024-05-18,1640,9,2715,0
3065,2024-05-18,1650,0,3078,0
3066,2024-05-18,1650,1,3609,0
3067,2024-05-18,1650,2,40373,23772
3068,2024-05-18,1650,3,46338,807005
3069,2024-05-18,1650,4,45928,597225
3070,2024-05-18,1650,5,30420,389711
3071,2024-05-18,1650,6,56938,106092
3072,2024-05-18,1650,7,36344,34674
3073,2024-05-18,1650,8,46217,42465
3074,2024-05-18,1650,9,52733,490083
3075,2024-05-18,1700,0,45086,690475
3076,2024-05-18,1700,1,44269,860632
3077,2024-05-18,1700,2,38596,1051915
3078,2024-05-18,1700,3,51222,591506
3079,2024-05-18,1700,4,45969,549056
3080,2024-05-18,1700,5,45753,346361
3081,2024-05-18,1700,6,36218,179064
3082,2024-05-18,1700,7,54548,254216
3083,2024-05-18,1700,8,43259,1526928
3084,2024-05-18,1700,9,37668,272740
3085,2024-05-18,1710,0,53631,482987
3086,2024-05-18,1710,1,42899,697723
3087,2024-05-18,1710,2,7555,0
3088,2024-05-18,1710,3,3620,0
3089,2024-05-18,1710,4,13095,0
3090,2024-05-18,1710,5,2728,0
3091,2024-05-18,1710,6,2498,0
3092,2024-05-18,1710,7,3136,0
3093,2024-05-18,1710,8,3170,0
3094,2024-05-18,1710,9,2895,0
3095,2024-05-18,1720,0,2263,0
3096,2024-05-18,1720,1,4997,0
3097,2024-05-18,1720,2,2369,0
3098,2024-05-18,1720,3,2419,0
3099,2024-05-18,1720,4,2729,0
3100,2024-05-18,1720,5,2591,0
3101,2024-05-18,1720,6,2696,0
3102,2024-05-18,1720,7,2697,0
3103,2024-05-18,1720,8,2580,0
3104,2024-05-18,1720,9,2534,0
3105,2024-05-18,1730,0,2523,0
3106,2024-05-18,1730,1,3330,0
3107,2024-05-18,1730,2,2737,0
3108,2024-05-18,1730,3,2521,0
3109,2024-05-18,1730,4,2571,0
3110,2024-05-18,1730,5,2762,0
3111,2024-05-18,1730,6,2642,0
3112,2024-05-18,1730,7,2692,0
3113,2024-05-18,1730,8,2765,0
3114,2024-05-18,1730,9,2835,0
3115,2024-05-18,1740,0,2534,0
3116,2024-05-18,1740,1,3003,0
3117,2024-05-18,1740,2,2941,0
3118,2024-05-18,1740,3,3034,0
3119,2024-05-18,1740,4,39284,302318
3120,2024-05-18,1740,5,43823,1213711
3121,2024-05-18,1740,6,42699,1849681
3122,2024-05-18,1740,7,46177,790426
3123,2024-05-18,1740,8,43848,703113
3124,2024-05-18,1740,9,44553,721874
3125,2024-05-18,1750,0,46114,506740
3126,2024-05-18,1750,1,45302,456333
3127,2024-05-18,1750,2,28508,41282
3128,2024-05-18,1750,3,45359,7354
3129,2024-05-18,1750,4,51021,1033135
3130,2024-05-18,1750,5,45652,185989
3131,2024-05-18,1750,6,37278,978177
3132,2024-05-18,1750,7,43536,780865
3133,2024-05-18,1750,8,29405,26609
3134,2024-05-18,1750,9,35718,0
3135,2024-05-18,1800,0,42815,45203
3136,2024-05-18,1800,1,29998,35901
3137,2024-05-18,1800,2,22415,0
3138,2024-05-18,1800,3,34621,46360
3139,2024-05-18,1800,4,55836,411040
3140,2024-05-18,1800,5,16792,0
3141,2024-05-18,1800,6,11354,0
3142,2024-05-18,1800,7,4249,0
3143,2024-05-18,1800,8,5066,0
3144,2024-05-18,1800,9,4549,0
3145,2024-05-18,1810,0,4604,0
3146,2024-05-18,1810,1,4526,0
3147,2024-05-18,1810,2,4103,0
3148,2024-05-18,1810,3,4303,0
3149,2024-05-18,1810,4,4317,0
3150,2024-05-18,1810,5,4121,0
3151,2024-05-18,1810,6,4403,0
3152,2024-05-18,1810,7,4621,0
3153,2024-05-18,1810,8,4841,0
3154,2024-05-18,1810,9,4611,0
3155,2024-05-18,1820,0,4606,0
3156,2024-05-18,1820,1,4407,0
3157,2024-05-18,1820,2,4741,0
3158,2024-05-18,1820,3,4986,0
3159,2024-05-18,1820,4,5222,0
3160,2024-05-18,1820,5,4957,0
3161,2024-05-18,1820,6,4866,0
3162,2024-05-18,1820,7,5085,0
3163,2024-05-18,1820,8,5063,0
3164,2024-05-18,1820,9,5289,0
3165,2024-05-18,1830,0,5557,0
3166,2024-05-18,1830,1,5331,0
3167,2024-05-18,1830,2,5020,0
3168,2024-05-18,1830,3,6021,0
3169,2024-05-18,1830,4,5272,0
3170,2024-05-18,1830,5,5050,0
3171,2024-05-18,1830,6,4928,0
3172,2024-05-18,1830,7,5010,0
3173,2024-05-18,1830,8,5370,0
3174,2024-05-18,1830,9,12104,0
3175,2024-05-18,1840,0,59055,364416
3176,2024-05-18,1840,1,46451,578623
3177,2024-05-18,1840,2,44337,1584399
3178,2024-05-18,1840,3,44885,848969
3179,2024-05-18,1840,4,45934,231062
3180,2024-05-18,1840,5,43433,165920
3181,2024-05-18,1840,6,48131,547474
3182,2024-05-18,1840,7,36115,11501
3183,2024-05-18,1840,8,47862,92411
3184,2024-05-18,1840,9,33736,68090
3185,2024-05-18,1850,0,47048,238932
3186,2024-05-18,1850,1,15902,0
3187,2024-05-18,1850,2,60970,74018
3188,2024-05-18,1850,3,30566,38122
3189,2024-05-18,1850,4,25431,0
3190,2024-05-18,1850,5,31109,0
3191,2024-05-18,1850,6,47438,7490
3192,2024-05-18,1850,7,43473,1664119
3193,2024-05-18,1850,8,11066,0
3194,2024-05-18,1850,9,5157,0
3195,2024-05-18,1900,0,5060,0
3196,2024-05-18,1900,1,4400,0
3197,2024-05-18,1900,2,4278,0
3198,2024-05-18,1900,3,4318,0
3199,2024-05-18,1900,4,4456,0
3200,2024-05-18,1900,5,4340,0
3201,2024-05-18,1900,6,4510,0
3202,2024-05-18,1900,7,4353,0
3203,2024-05-18,1900,8,4372,0
3204,2024-05-18,1900,9,4319,0
3205,2024-05-18,1910,0,4363,0
3206,2024-05-18,1910,1,4291,0
3207,2024-05-18,1910,2,4128,0
3208,2024-05-18,1910,3,4374,0
3209,2024-05-18,1910,4,4165,0
3210,2024-05-18,1910,5,3932,0
3211,2024-05-18,1910,6,3820,0
3212,2024-05-18,1910,7,4210,0
3213,2024-05-18,1910,8,4137,0
3214,2024-05-18,1910,9,4189,0
3215,2024-05-18,1920,0,4373,0
3216,2024-05-18,1920,1,4497,0
3217,2024-05-18,1920,2,4287,0
3218,2024-05-18,1920,3,4298,0
3219,2024-05-18,1920,4,4515,0
3220,2024-05-18,1920,5,4531,0
3221,2024-05-18,1920,6,36411,2090
3222,2024-05-18,1920,7,43882,1736528
3223,2024-05-18,1920,8,44463,1824290
3224,2024-05-18,1920,9,27774,45588
3225,2024-05-18,1930,0,9349,0
3226,2024-05-18,1930,1,6424,0
3227,2024-05-18,1930,2,5283,0
3228,2024-05-18,1930,3,5084,0
3229,2024-05-18,1930,4,4978,0
3230,2024-05-18,1930,5,11190,0
3231,2024-05-18,1930,6,57562,298495
3232,2024-05-18,1930,7,20466,527
3233,2024-05-18,1930,8,36251,16021
3234,2024-05-18,1930,9,6652,0
3235,2024-05-18,1940,0,6436,0
3236,2024-05-18,1940,1,6474,0
3237,2024-05-18,1940,2,6902,0
3238,2024-05-18,1940,3,7494,0
3239,2024-05-18,1940,4,7069,0
3240,2024-05-18,1940,5,6055,0
3241,2024-05-18,1940,6,5162,0
3242,2024-05-18,1940,7,5316,0
3243,2024-05-18,1940,8,39576,946957
3244,2024-05-18,1940,9,45841,1184576
3245,2024-05-18,1950,0,42346,1040631
3246,2024-05-18,1950,1,17533,21424
3247,2024-05-18,1950,2,3821,0
3248,2024-05-18,1950,3,3827,0
3249,2024-05-18,1950,4,4469,0
3250,2024-05-18,1950,5,3783,0
3251,2024-05-18,1950,6,4196,0
3252,2024-05-18,1950,7,7678,0
3253,2024-05-18,1950,8,3964,0
3254,2024-05-18,1950,9,3804,0
3255,2024-05-18,2000,0,3987,0
3256,2024-05-18,2000,1,3727,0
3257,2024-05-18,2000,2,3769,0
3258,2024-05-18,2000,3,3648,0
3259,2024-05-18,2000,4,4370,0
3260,2024-05-18,2000,5,3951,0
3261,2024-05-18,2000,6,4031,0
3262,2024-05-18,2000,7,3976,0
3263,2024-05-18,2000,8,3727,0
3264,2024-05-18,2000,9,3771,0
3265,2024-05-18,2010,0,3951,0
3266,2024-05-18,2010,1,4017,0
3267,2024-05-18,2010,2,3909,0
3268,2024-05-18,2010,3,3994,0
3269,2024-05-18,2010,4,4164,0
3270,2024-05-18,2010,5,4181,0
3271,2024-05-18,2010,6,4146,0
3272,2024-05-18,2010,7,4250,0
3273,2024-05-18,2010,8,4085,0
3274,2024-05-18,2010,9,4029,0
3275,2024-05-18,2020,0,4243,0
3276,2024-05-18,2020,1,5273,0
3277,2024-05-18,2020,2,7466,0
3278,2024-05-18,2020,3,7198,0
3279,2024-05-18,2020,4,5592,0
3280,2024-05-18,2020,5,20673,0
3281,2024-05-18,2020,6,30996,0
3282,2024-05-18,2020,7,40595,55284
3283,2024-05-18,2020,8,50978,164964
3284,2024-05-18,2020,9,46598,609833
3285,2024-05-18,2030,0,41747,366059
3286,2024-05-18,2030,1,50195,434010
3287,2024-05-18,2030,2,44794,257969
3288,2024-05-18,2030,3,45920,39364
3289,2024-05-18,2030,4,32407,24879
3290,2024-05-18,2030,5,5314,0
3291,2024-05-18,2030,6,4286,0
3292,2024-05-18,2030,7,4180,0
3293,2024-05-18,2030,8,4619,0
3294,2024-05-18,2030,9,3889,0
3295,2024-05-18,2040,0,3855,0
3296,2024-05-18,2040,1,3692,0
3297,2024-05-18,2040,2,5396,0
3298,2024-05-18,2040,3,4036,0
3299,2024-05-18,2040,4,4340,0
3300,2024-05-18,2040,5,4129,0
3301,2024-05-18,2040,6,4133,0
3302,2024-05-18,2040,7,3870,0
3303,2024-05-18,2040,8,3661,0
3304,2024-05-18,2040,9,3544,0
3305,2024-05-18,2050,0,3560,0
3306,2024-05-18,2050,1,3914,0
3307,2024-05-18,2050,2,3696,0
3308,2024-05-18,2050,3,3823,0
3309,2024-05-18,2050,4,3493,0
3310,2024-05-18,2050,5,3635,0
3311,2024-05-18,2050,6,4120,0
3312,2024-05-18,2050,7,3648,0
3313,2024-05-18,2050,8,3472,0
3314,2024-05-18,2050,9,3477,0
3315,2024-05-18,2100,0,3479,0
3316,2024-05-18,2100,1,3108,0
3317,2024-05-18,2100,2,3395,0
3318,2024-05-18,2100,3,3192,0
3319,2024-05-18,2100,4,3267,0
3320,2024-05-18,2100,5,4249,0
3321,2024-05-18,2100,6,3041,0
3322,2024-05-18,2100,7,3131,0
3323,2024-05-18,2100,8,2884,0
3324,2024-05-18,2100,9,2546,0
3325,2024-05-18,2110,0,2468,0
3326,2024-05-18,2110,1,2529,0
3327,2024-05-18,2110,2,2837,0
3328,2024-05-18,2110,3,3073,0
3329,2024-05-18,2110,4,2998,0
3330,2024-05-18,2110,5,3049,0
3331,2024-05-18,2110,6,3101,0
3332,2024-05-18,2110,7,3763,0
3333,2024-05-18,2110,8,3648,0
3334,2024-05-18,2110,9,3567,0
3335,2024-05-18,2120,0,4915,0
3336,2024-05-18,2120,1,4195,0
3337,2024-05-18,2120,2,4160,0
3338,2024-05-18,2120,3,4131,0
3339,2024-05-18,2120,4,4039,0
3340,2024-05-18,2120,5,3911,0
3341,2024-05-18,2120,6,4286,0
3342,2024-05-18,2120,7,4278,0
3343,2024-05-18,2120,8,4210,0
3344,2024-05-18,2120,9,4272,0
3345,2024-05-18,2130,0,4050,0
3346,2024-05-18,2130,1,3786,0
3347,2024-05-18,2130,2,3770,0
3348,2024-05-18,2130,3,3497,0
3349,2024-05-18,2130,4,3411,0
3350,2024-05-18,2130,5,3667,0
3351,2024-05-18,2130,6,3552,0
3352,2024-05-18,2130,7,4064,0
3353,2024-05-18,2130,8,3426,0
3354,2024-05-18,2130,9,3446,0
3355,2024-05-18,2140,0,4340,0
3356,2024-05-18,2140,1,3515,0
3357,2024-05-18,2140,2,3567,0
3358,2024-05-18,2140,3,4117,0
3359,2024-05-18,2140,4,5675,0
3360,2024-05-18,2140,5,3607,0
3361,2024-05-18,2140,6,3680,0
3362,2024-05-18,2140,7,3749,0
3363,2024-05-18,2140,8,3608,0
3364,2024-05-18,2140,9,3619,0
3365,2024-05-18,2150,0,3581,0
3366,2024-05-18,2150,1,3906,0
3367,2024-05-18,2150,2,4240,0
3368,2024-05-18,2150,3,3670,0
3369,2024-05-18,2150,4,3877,0
3370,2024-05-18,2150,5,3596,0
3371,2024-05-18,2150,6,3614,0
3372,2024-05-18,2150,7,3470,0
3373,2024-05-18,2150,8,3256,0
3374,2024-05-18,2150,9,3473,0
3375,2024-05-18,2200,0,3447,0
3376,2024-05-18,2200,1,3443,0
3377,2024-05-18,2200,2,3954,0
3378,2024-05-18,2200,3,3255,0
3379,2024-05-18,2200,4,3092,0
3380,2024-05-18,2200,5,3586,0
3381,2024-05-18,2200,6,4252,0
3382,2024-05-18,2200,7,3455,0
3383,2024-05-18,2200,8,3484,0
3384,2024-05-18,2200,9,3508,0
3385,2024-05-18,2210,0,3326,0
3386,2024-05-18,2210,1,3517,0
3387,2024-05-18,2210,2,3371,0
3388,2024-05-18,2210,3,3393,0
3389,2024-05-18,2210,4,3262,0
3390,2024-05-18,2210,5,3968,0
3391,2024-05-18,2210,6,3048,0
3392,2024-05-18,2210,7,3797,0
3393,2024-05-18,2210,8,2997,0
3394,2024-05-18,2210,9,2759,0
3395,2024-05-18,2220,0,2753,0
3396,2024-05-18,2220,1,3998,0
3397,2024-05-18,2220,2,2750,0
3398,2024-05-18,2220,3,2572,0
3399,2024-05-18,2220,4,2984,0
3400,2024-05-18,2220,5,3621,0
3401,2024-05-18,2220,6,3039,0
3402,2024-05-18,2220,7,4155,0
3403,2024-05-18,2220,8,2644,0
3404,2024-05-18,2220,9,2980,0
3405,2024-05-18,2230,0,2507,0
3406,2024-05-18,2230,1,2980,0
3407,2024-05-18,2230,2,2604,0
3408,2024-05-18,2230,3,2397,0
3409,2024-05-18,2230,4,2517,0
3410,2024-05-18,2230,5,2492,0
3411,2024-05-18,2230,6,2994,0
3412,2024-05-18,2230,7,3081,0
3413,2024-05-18,2230,8,2759,0
3414,2024-05-18,2230,9,2282,0
3415,2024-05-18,2240,0,2562,0
3416,2024-05-18,2240,1,4201,0
3417,2024-05-18,2240,2,2586,0
3418,2024-05-18,2240,3,2794,0
3419,2024-05-18,2240,4,2251,0
3420,2024-05-18,2240,5,2393,0
3421,2024-05-18,2240,6,2627,0
3422,2024-05-18,2240,7,2283,0
3423,2024-05-18,2240,8,2267,0
3424,2024-05-18,2240,9,2228,0
3425,2024-05-18,2250,0,2670,0
3426,2024-05-18,2250,1,2541,0
3427,2024-05-18,2250,2,2412,0
3428,2024-05-18,2250,3,5487,0
3429,2024-05-18,2250,4,3322,0
3430,2024-05-18,2250,5,2522,0
3431,2024-05-18,2250,6,3438,0
3432,2024-05-18,2250,7,2559,0
3433,2024-05-18,2250,8,2571,0
3434,2024-05-18,2250,9,2647,0
3435,2024-05-18,2300,0,2695,0
3436,2024-05-18,2300,1,2842,0
3437,2024-05-18,2300,2,2674,0
3438,2024-05-18,2300,3,2858,0
3439,2024-05-18,2300,4,2813,0
3440,2024-05-18,2300,5,2880,0
3441,2024-05-18,2300,6,3006,0
3442,2024-05-18,2300,7,4780,0
3443,2024-05-18,2300,8,3810,0
3444,2024-05-18,2300,9,3111,0
3445,2024-05-18,2310,0,2857,0
3446,2024-05-18,2310,1,3210,0
3447,2024-05-18,2310,2,3011,0
3448,2024-05-18,2310,3,3389,0
3449,2024-05-18,2310,4,2981,0
3450,2024-05-18,2310,5,2980,0
3451,2024-05-18,2310,6,3444,0
3452,2024-05-18,2310,7,3395,0
3453,2024-05-18,2310,8,3298,0
3454,2024-05-18,2310,9,3066,0
3455,2024-05-18,2320,0,3490,0
3456,2024-05-18,2320,1,4064,0
3457,2024-05-18,2320,2,3805,0
3458,2024-05-18,2320,3,3394,0
3459,2024-05-18,2320,4,3564,0
3460,2024-05-18,2320,5,3993,0
3461,2024-05-18,2320,6,3602,0
3462,2024-05-18,2320,7,3346,0
3463,2024-05-18,2320,8,3196,0
3464,2024-05-18,2320,9,3657,0
3465,2024-05-18,2330,0,4359,0
3466,2024-05-18,2330,1,3003,0
3467,2024-05-18,2330,2,3500,0
3468,2024-05-18,2330,3,3320,0
3469,2024-05-18,2330,4,3243,0
3470,2024-05-18,2330,5,3092,0
3471,2024-05-18,2330,6,3396,0
3472,2024-05-18,2330,7,3219,0
3473,2024-05-18,2330,8,4619,0
3474,2024-05-18,2330,9,5258,0
3475,2024-05-18,2340,0,3111,0
3476,2024-05-18,2340,1,4331,0
3477,2024-05-18,2340,2,3675,0
3478,2024-05-18,2340,3,5066,0
3479,2024-05-18,2340,4,5063,0
3480,2024-05-18,2340,5,4737,0
3481,2024-05-18,2340,6,3698,0
3482,2024-05-18,2340,7,3801,0
3483,2024-05-18,2340,8,3358,0
3484,2024-05-18,2340,9,3802,0
3485,2024-05-18,2350,0,4475,0
3486,2024-05-18,2350,1,3458,0
3487,2024-05-18,2350,2,3237,0
3488,2024-05-18,2350,3,3407,0
